АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО
M007,3300000002,2,2024-07-13,13,902.0
M007,3300000002,2,2024-07-13,22,408.0
M007,3300000002,2,2024-07-14,0,250.0
M007,3300000002,2,2024-07-14,13,721.0
M007,3300000002,2,2024-07-14,23,197.0
M007,3300000002,2,2024-07-15,6,762.0
M007,3300000002,2,2024-07-15,8,772.0
M007,3300000002,2,2024-07-15,22,208.0
M007,3300000002,2,2024-07-15,23,133.0
M007,3300000002,2,2024-07-16,10,352.88
M007,3300000002,2,2024-07-16,14,730.0
M007,3300000002,2,2024-07-16,18,790.0
M007,3300000002,2,2024-07-17,11,41.59
M007,3300000002,2,2024-07-18,0,197.0
M007,3300000002,2,2024-07-19,0,125.0
M007,3300000002,2,2024-07-19,8,616.0
M007,3300000002,2,2024-07-19,12,831.0
M007,3300000002,2,2024-07-19,19,471.0
M007,3300000002,2,2024-07-20,11,220.99
M007,3300000002,2,2024-07-20,18,664.0
M007,3300000002,2,2024-07-20,20,453.0
M007,3300000002,2,2024-07-20,21,339.0
M007,3300000002,2,2024-07-20,23,261.0
M007,3300000002,2,2024-07-21,12,391.0
M007,3300000002,2,2024-07-21,20,413.0
M007,3300000002,2,2024-07-22,0,214.0
M007,3300000002,2,2024-07-22,5,338.0
M007,3300000002,2,2024-07-22,13,819.0
M007,3300000002,2,2024-07-22,19,489.0
M007,3300000002,2,2024-07-22,21,289.0
M007,3300000002,2,2024-07-23,5,194.0
M007,3300000002,2,2024-07-23,18,594.0
M007,3300000002,2,2024-07-24,16,743.0
M007,3300000002,2,2024-07-25,11,529.0
M007,3300000002,2,2024-07-25,16,676.0
M007,3300000002,2,2024-07-26,7,678.0
M007,3300000002,2,2024-07-26,16,680.0
M007,3300000002,2,2024-07-26,22,304.0
M007,3300000002,2,2024-07-27,0,127.0
M007,3300000002,2,2024-07-27,3,127.0
M007,3300000002,2,2024-07-27,5,433.0
M007,3300000002,2,2024-07-28,10,665.0
M007,3300000002,2,2024-07-28,21,278.0
M007,3300000002,2,2024-07-29,3,142.0
M007,3300000002,2,2024-07-30,3,55.0
M007,3300000002,2,2024-07-30,8,336.0
M007,3300000002,2,2024-07-30,18,692.0
M007,3300000002,2,2024-07-30,22,416.0
M007,3300000002,2,2024-07-31,4,177.0
M007,3300000002,2,2024-07-31,16,853.0
M007,3300000002,2,2024-08-03,6,673.0
M007,3300000002,2,2024-08-03,10,314.15
M007,3300000002,2,2024-08-04,5,245.0
M007,3300000002,2,2024-08-04,12,388.0
M007,3300000002,2,2024-08-05,5,325.0
M007,3300000002,2,2024-08-05,15,819.0
M007,3300000002,2,2024-08-05,20,510.0
M007,3300000002,2,2024-08-05,21,153.0
M007,3300000002,2,2024-08-06,6,424.0
M007,3300000002,2,2024-08-06,9,781.0
M007,3300000002,2,2024-08-06,18,887.0
M007,3300000002,2,2024-08-07,18,826.0
M007,3300000002,2,2024-08-07,22,256.0
M007,3300000002,2,2024-08-08,18,790.0
M007,3300000002,2,2024-08-09,1,97.0
M007,3300000002,2,2024-08-09,9,711.0
M007,3300000002,2,2024-08-09,10,742.0
M007,3300000002,2,2024-08-10,2,66.0
M007,3300000002,2,2024-08-10,5,387.0
M007,3300000002,2,2024-08-10,16,465.0
M007,3300000002,2,2024-08-11,1,213.0
M007,3300000002,2,2024-08-11,5,492.0
M007,3300000002,2,2024-08-11,6,326.0
M007,3300000002,2,2024-08-11,8,508.0
M007,3300000002,2,2024-08-12,4,77.0
M007,3300000002,2,2024-08-12,5,166.0
M007,3300000002,2,2024-08-12,7,272.0
M007,3300000002,2,2024-08-12,9,612.0
M007,3300000002,2,2024-08-12,13,785.0
M007,3300000002,2,2024-08-15,14,592.0
M007,3300000002,2,2024-08-15,17,591.0
M007,3300000002,2,2024-08-15,20,392.0
M007,3300000002,2,2024-08-16,1,160.0
M007,3300000002,2,2024-08-17,6,594.0
M007,3300000002,2,2024-08-17,8,1157.0
M007,3300000002,2,2024-08-17,9,774.0
M007,3300000002,2,2024-08-18,3,120.0
M007,3300000002,2,2024-08-18,15,917.0
M007,3300000002,2,2024-08-18,16,811.0
M007,3300000002,2,2024-08-18,19,566.0
M007,3300000002,2,2024-08-18,20,516.0
M007,3300000002,2,2024-08-18,22,570.0
M007,3300000002,2,2024-08-19,7,602.0
M007,3300000002,2,2024-08-19,8,622.0
M007,3300000002,2,2024-08-19,10,140.53
M007,3300000002,2,2024-08-19,18,625.0
M007,3300000002,2,2024-08-20,20,423.0
M007,3300000002,2,2024-08-20,21,323.0
M007,3300000002,2,2024-08-21,5,137.0
M007,3300000002,2,2024-08-21,7,521.0
M007,3300000002,2,2024-08-21,17,716.0
M007,3300000002,2,2024-08-21,23,172.0
M007,3300000002,2,2024-08-22,0,113.0
M007,3300000002,2,2024-08-22,2,85.0
M007,3300000002,2,2024-08-22,21,281.0
M007,3300000002,2,2024-08-23,4,87.0
M007,3300000002,2,2024-08-23,7,349.0
M007,3300000002,2,2024-08-23,9,349.0
M007,3300000002,2,2024-08-23,12,821.0
M007,3300000002,2,2024-08-23,14,770.0
M007,3300000002,2,2024-08-24,1,62.0
M007,3300000002,2,2024-08-24,13,642.0
M007,3300000002,2,2024-08-24,18,621.0
M007,3300000002,2,2024-08-25,2,131.0
M007,3300000002,2,2024-08-25,3,73.0
M007,3300000002,2,2024-08-25,9,99.2
M007,3300000002,2,2024-08-25,14,672.0
M007,3300000002,2,2024-08-26,7,258.0
M007,3300000002,2,2024-08-26,15,643.0
M007,3300000002,2,2024-08-26,18,403.0
